iter  res_double64      res_float32      res_posit32q      res_posit32n      res_float32fma      pAp_dynrange      pAp_mag
 605  5.2137376713e-10  3.7671987070e-08  1.9276844713e-08  3.0947738449e-07  3.1226814821e-08  2.125360e+08  3.643731e-22
 606  5.0636829235e-10  3.2515944424e-08  1.8646631343e-08  3.0368614153e-07  3.3551650414e-08  1.306649e+08  3.050229e-22
 607  4.1358288367e-10  2.8663051156e-08  2.2201778424e-08  2.6900958757e-07  3.4077671229e-08  1.463468e+07  3.267363e-22
 608  5.5099418984e-10  3.2632878363e-08  2.3937436123e-08  2.5759530539e-07  3.2185713132e-08  4.891895e+07  4.078000e-22
 609  6.7019262107e-10  2.8360478806e-08  2.0818497027e-08  2.5739825181e-07  2.9864582610e-08  3.781271e+07  4.673570e-22
 610  6.4634510750e-10  2.8322257318e-08  2.0403425029e-08  3.0238310088e-07  3.2848860853e-08  8.736564e+06  3.455547e-22
 611  5.2730378624e-10  2.6955045650e-08  2.0952009053e-08  2.6241490640e-07  3.6290545219e-08  3.554357e+07  3.972535e-22
 612  5.6560078528e-10  2.7180553842e-08  2.2718294207e-08  2.2752974833e-07  3.8514491109e-08  9.769662e+07  3.343878e-22
 613  3.4085160774e-10  2.9998460003e-08  1.9646271234e-08  2.5246401192e-07  3.1764302756e-08  1.109243e+08  3.724381e-22
 614  3.8745764974e-10  3.7458219790e-08  1.6515801951e-08  2.6056068905e-07  2.3354705321e-08  2.988252e+07  2.516697e-22
 615  5.4798136299e-10  3.4775417914e-08  1.2960063476e-08  2.2039803332e-07  2.4243478760e-08  3.493290e+07  2.324378e-22
 616  4.7822233996e-10  2.1778135939e-08  1.4745966294e-08  2.1256200897e-07  2.3400824660e-08  6.652213e+06  2.421571e-22
 617  3.3021721747e-10  3.0371839450e-08  1.5228396778e-08  2.3427622529e-07  2.8960467504e-08  6.212430e+06  2.361601e-22
 618  3.8205469739e-10  3.5465013243e-08  1.5321114405e-08  2.3097738665e-07  2.0311866186e-08  3.642261e+07  2.092767e-22
 619  3.3794395012e-10  2.3508852124e-08  1.5736750895e-08  1.9701159969e-07  1.8440865411e-08  3.058842e+07  2.127922e-22
 620  2.7263336911e-10  2.4696497307e-08  1.0160363551e-08  1.7863315666e-07  2.5507638531e-08  8.331878e+07  1.610934e-22
 621  2.8981369572e-10  1.9438130315e-08  1.1278475956e-08  1.9895347847e-07  2.2754778938e-08  5.853506e+06  1.505469e-22
 622  2.9190044222e-10  2.0469834463e-08  1.4151765616e-08  1.8818823939e-07  1.6978498151e-08  3.914392e+07  1.191140e-22
 623  1.9911166432e-10  2.1210755529e-08  1.3078213524e-08  1.9322418589e-07  1.7595507134e-08  4.589498e+07  1.193208e-22
 624  1.4151203270e-10  1.9961997135e-08  1.3901276370e-08  1.9398467806e-07  1.9969472435e-08  2.363246e+07  1.550964e-22
 625  2.4854561689e-10  1.8815025678e-08  9.6929301302e-09  1.9132956424e-07  1.7345753242e-08  4.489570e+08  1.364848e-22
 626  2.1649671557e-10  1.3551783089e-08  1.1198282626e-08  1.8959220750e-07  1.4299524483e-08  1.103633e+08  1.120830e-22
 627  1.9539841810e-10  1.4501219453e-08  1.0313602548e-08  1.8199553942e-07  1.4285653053e-08  1.555924e+07  9.595295e-23
 628  2.2060938824e-10  1.4738793765e-08  9.8112288862e-09  1.9472104328e-07  1.3752442890e-08  2.530212e+08  1.011228e-22
 629  1.6006090360e-10  1.7658213243e-08  7.4209631517e-09  1.7314962360e-07  1.4836789089e-08  7.435423e+07  7.020695e-23
 630  1.7215875236e-10  1.3661981255e-08  6.2753689759e-09  1.4733010953e-07  1.3118847173e-08  7.858614e+07  5.645508e-23
 631  1.8390463673e-10  1.1089640122e-08  8.0537193252e-09  1.7256253796e-07  1.2547816089e-08  9.741948e+07  3.541367e-23
 632  1.3564116178e-10  1.0521974668e-08  9.3696255414e-09  1.7557221445e-07  1.2326746177e-08  3.340897e+08  4.259980e-23
 633  1.0128038017e-10  1.0316876551e-08  7.0540624834e-09  1.6730076642e-07  1.1336364012e-08  5.039333e+06  4.627042e-23
 634  9.4327462574e-11  1.4268273003e-08  5.5636293932e-09  1.8514121239e-07  1.1742485496e-08  8.091802e+06  3.629255e-23
 635  8.3095237813e-11  1.6901326781e-08  8.3460530462e-09  1.7104164423e-07  1.0688594093e-08  8.894162e+07  2.582354e-23
 636  1.0556510895e-10  1.1493657313e-08  8.8578979431e-09  1.6171458475e-07  9.9436492808e-09  1.670482e+07  4.285830e-23
 637  1.7350581077e-10  1.0711112886e-08  5.7279118515e-09  1.5404734165e-07  1.2314736667e-08  8.744751e+08  4.228961e-23
 638  6.7183596782e-11  1.3745007080e-08  4.0783803140e-09  1.5744861331e-07  1.4143198826e-08  1.058379e+08  2.729696e-23
 639  4.7197839935e-11  1.1867225718e-08  4.6954680900e-09  1.5656402280e-07  9.3424560125e-09  2.494251e+07  2.972680e-23
 640  6.4764839677e-11  8.5297229109e-09  6.2165127833e-09  1.4287987803e-07  7.5407635606e-09  1.282994e+07  2.303181e-23
 641  6.5449602604e-11  1.0848061182e-08  5.4752342479e-09  1.3279840246e-07  9.4319240023e-09  1.035260e+08  2.703847e-23
 642  7.1510779173e-11  1.1128329800e-08  4.1926691682e-09  1.2525855850e-07  9.7393843049e-09  3.525789e+07  2.354880e-23
 643  5.0692771152e-11  9.3024146031e-09  4.6554303798e-09  1.2747047156e-07  8.6993346510e-09  4.270565e+07  1.556134e-23
 644  4.1078271266e-11  8.3903772417e-09  4.8010735876e-09  1.2794419909e-07  7.0056321836e-09  3.904170e+07  1.930950e-23
 645  3.6195977715e-11  7.5148477889e-09  4.0787956699e-09  1.2158754172e-07  6.8374069608e-09  4.995670e+09  1.706060e-23
 646  4.7913448803e-11  8.1646538419e-09  3.9230840740e-09  1.2080747263e-07  7.4715976737e-09  3.893742e+08  1.088259e-23
 647  4.1910744942e-11  9.2201079436e-09  3.9824420780e-09  1.3076627938e-07  8.6402038792e-09  2.295268e+07  1.090844e-23
 648  2.9954793379e-11  7.6679294962e-09  3.9064236301e-09  1.2098414363e-07  6.9563448877e-09  1.492404e+08  1.080505e-23
 649  2.5917778651e-11  7.5771260686e-09  3.5064982907e-09  1.1614772469e-07  6.6311255588e-09  8.130466e+06  9.254083e-24
 650  2.3513556573e-11  7.8735514718e-09  3.6068794043e-09  1.2451020048e-07  6.5479806118e-09  4.819856e+07  8.711246e-24
 651  2.6696215720e-11  8.0920286421e-09  3.3329922147e-09  1.1666464928e-07  6.8326062924e-09  1.264645e+08  8.013312e-24
 652  3.2842941879e-11  7.0196608736e-09  3.4189259530e-09  1.1067956752e-07  7.2274428117e-09  8.327063e+08  6.875939e-24
 653  2.1350587773e-11  6.3909679507e-09  2.1856957296e-09  1.1440161574e-07  4.8459774161e-09  2.893793e+07  7.832366e-24
 654  1.7373906366e-11  6.1284962744e-09  2.4551802315e-09  1.0978699364e-07  5.9367985437e-09  5.525689e+07  4.678740e-24
 655  1.3999286724e-11  6.6168374223e-09  2.8694959976e-09  1.0778927275e-07  5.8717132910e-09  3.579267e+07  4.562418e-24
 656  1.2040996139e-11  7.4686942933e-09  3.2311806059e-09  1.0422754198e-07  6.0913805363e-09  6.938878e+07  4.213451e-24
 657  1.4113053925e-11  5.8421864896e-09  1.9944088649e-09  1.0089763693e-07  4.8530076519e-09  4.671900e+06  5.169879e-24
 658  1.9117254560e-11  6.5721096573e-09  2.5584899094e-09  9.7829330148e-08  4.6096784101e-09  2.506680e+07  3.929108e-24
 659  2.3610692374e-11  6.6945015581e-09  2.7538129887e-09  1.0237613971e-07  5.4593129905e-09  1.115024e+08  4.769213e-24
 660  1.4892352509e-11  5.5315315232e-09  2.2365493668e-09  9.7941200325e-08  6.3282798204e-09  7.492645e+07  4.226376e-24
 661  1.1697295749e-11  4.5562333283e-09  2.1285627157e-09  9.5402622593e-08  5.9299300063e-09  7.571002e+07  3.476744e-24
 662  7.2858830193e-12  6.1214923102e-09  2.2000840386e-09  9.5012591527e-08  5.2950672185e-09  4.423376e+07  2.765885e-24
 663  7.6826994701e-12  5.8504425700e-09  2.2365493668e-09  9.1953072176e-08  5.5620879997e-09  1.183495e+09  3.179475e-24
 664  8.5417997514e-12  3.6528382527e-09  1.6055979494e-09  9.8098819988e-08  4.8173649831e-09  2.920996e+08  3.993731e-24
 665  1.0876451513e-11  4.7609793393e-09  1.8632134967e-09  9.2551279104e-08  5.9250893156e-09  4.247097e+07  2.016253e-24
 666  7.8785884034e-12  5.4416286379e-09  1.6078384729e-09  9.2023789906e-08  4.4796034924e-09  6.867090e+06  1.686673e-24
 667  4.6060935456e-12  4.7780419933e-09  1.5877599974e-09  8.5116081540e-08  3.4506007244e-09  3.272505e+07  1.395867e-24
 668  5.8380896790e-12  3.9829627651e-09  1.5121393590e-09  8.3819678465e-08  4.1205976115e-09  2.445413e+07  1.567120e-24
 669  6.6991272168e-12  3.7481500408e-09  1.3053400524e-09  8.2849440215e-08  4.0469865367e-09  1.112440e+07  1.880543e-24
 670  5.3906406117e-12  2.8594869235e-09  1.2816016401e-09  8.5303123510e-08  3.2081992126e-09  3.647604e+06  1.308626e-24
 671  5.7262682349e-12  3.0370922049e-09  1.0763991791e-09  8.4081202929e-08  2.7484663539e-09  7.394655e+06  1.004895e-24
 672  5.0753292455e-12  3.2339265697e-09  1.0603444527e-09  8.1414520766e-08  2.8049314992e-09  1.708060e+08  9.305782e-25
 673  3.5009723620e-12  3.0384952126e-09  1.0099700128e-09  8.2131813974e-08  2.9398429701e-09  1.265253e+08  1.043669e-24
 674  3.0209264740e-12  3.4957644834e-09  1.0186860358e-09  7.9614803591e-08  2.8898332227e-09  6.235944e+07  7.916377e-25
 675  3.7168018557e-12  2.7451409826e-09  8.3079839486e-10  8.2215266369e-08  2.4216763111e-09  5.553888e+09  8.530300e-25
 676  2.9089070830e-12  2.4450697304e-09  8.2433741995e-10  7.5134704842e-08  2.1298069725e-09  2.332216e+08  6.559284e-25
 677  2.4786373263e-12  3.0185792097e-09  7.2672212201e-10  7.2885289219e-08  2.4760043237e-09  6.271359e+06  4.362085e-25
 678  3.2766471213e-12  3.1916282703e-09  6.2978026132e-10  7.3882560038e-08  2.9057844749e-09  7.638994e+06  3.925877e-25
 679  3.4094870154e-12  3.0160942439e-09  7.3071772534e-10  7.8796233229e-08  2.2905796050e-09  2.512460e+07  3.392733e-25
 680  1.9621580979e-12  2.4968575722e-09  6.4205945793e-10  7.4652272550e-08  2.0275456181e-09  1.744221e+07  4.491332e-25
 681  1.3998857967e-12  2.3781243913e-09  4.6400989998e-10  6.5122277354e-08  1.8818167379e-09  1.676007e+07  3.134239e-25
 682  1.8488794850e-12  2.7003216277e-09  4.2015111587e-10  6.3491085102e-08  1.9140970180e-09  4.038369e+06  2.342601e-25
 683  1.7942231171e-12  2.6818082601e-09  4.7866732940e-10  6.4632209852e-08  2.3102799056e-09  7.294813e+07  2.132575e-25
 684  1.5416010358e-12  3.2950415663e-09  5.5397709763e-10  6.5979044801e-08  2.6252761101e-09  1.383925e+07  1.785224e-25
 685  1.8439986701e-12  2.6247147292e-09  3.6146207562e-10  6.4245649351e-08  1.8013369154e-09  1.224130e+09  2.084107e-25
 686  1.7974960384e-12  2.4427072164e-09  3.7515305962e-10  6.0321562572e-08  2.0338793744e-09  6.630841e+08  1.268236e-25
 687  1.0900116384e-12  3.1396496127e-09  3.5413813089e-10  6.0704981378e-08  2.3123895191e-09  1.136982e+08  1.510574e-25
 688  8.3897455022e-13  3.0511070770e-09  3.1379544311e-10  5.9259401166e-08  2.0498783894e-09  3.793606e+07  1.058210e-25
 689  1.0474704099e-12  3.0426185241e-09  3.2959365207e-10  5.9364965777e-08  1.8121910731e-09  2.538425e+07  1.058210e-25
 690  1.3504541119e-12  1.9944046137e-09  2.6190920915e-10  6.0440969549e-08  1.8139295546e-09  2.590463e+07  1.058210e-25
 691  1.0624808733e-12  2.5154227118e-09  2.7226571171e-10  5.8496121807e-08  2.1118571751e-09  5.281146e+07  6.906635e-26
 692  8.7107624708e-13  3.0648682747e-09  2.0908094368e-10  5.4705788146e-08  1.8336990976e-09  3.117572e+06  6.987414e-26
 693  9.3927936299e-13  2.3476552976e-09  2.6975067030e-10  5.2342379386e-08  1.4501360404e-09  2.973172e+07  4.079358e-26
 694  4.6172249099e-13  2.5497719244e-09  2.3263160661e-10  5.3139992175e-08  1.8860661591e-09  1.473276e+08  5.008320e-26
 695  3.8306100935e-13  2.6301861088e-09  2.0008883439e-10  5.2511440518e-08  1.9073257536e-09  2.139990e+07  4.362085e-26
 696  4.6225683985e-13  2.6309875560e-09  2.0061729707e-10  5.1041447866e-08  1.3848745046e-09  3.520224e+07  3.594681e-26
 697  4.2826681942e-13  2.0520540594e-09  1.6435452559e-10  5.0515665325e-08  1.1957760800e-09  1.722351e+07  2.665719e-26
 698  6.6361105653e-13  2.1907088200e-09  1.6025699254e-10  4.9368332701e-08  1.5662393973e-09  3.855075e+07  2.342601e-26
 699  6.3281035655e-13  2.2731464157e-09  1.6841130854e-10  5.0749069456e-08  1.6338652750e-09  4.607045e+07  2.039679e-26
 700  3.2925128387e-13  2.3264871805e-09  1.4732691293e-10  4.8557889932e-08  1.2554808050e-09  6.307386e+06  1.857925e-26
 701  5.0431516324e-13  1.5246106034e-09  1.1058498169e-10  4.7637627641e-08  9.9471770657e-10  6.059660e+07  1.494418e-26
 702  6.2539621832e-13  1.6366531526e-09  1.4779778624e-10  4.7598351544e-08  7.1178935977e-10  2.054260e+07  1.130911e-26
 703  4.0812425266e-13  1.8743669710e-09  1.0514010513e-10  4.6333883085e-08  9.4219634668e-10  6.073517e+06  1.433834e-26
 704  4.3743264277e-13  2.3232899297e-09  1.0512436912e-10  4.5573587655e-08  9.6831280950e-10  2.469405e+07  7.976961e-27
 705  5.3172760613e-13  2.2480404820e-09  1.0273667610e-10  4.4036394104e-08  9.9719079745e-10  2.193350e+07  1.029937e-26
 706  2.9078129963e-13  1.4545352597e-09  9.1638079305e-11  4.4179576288e-08  1.1772409007e-09  6.189371e+07  7.573065e-27
 707  1.1294872557e-13  1.5088007936e-09  8.4714927814e-11  4.3166700867e-08  1.3175444211e-09  6.419888e+08  6.361374e-27
 708  1.2106182785e-13  1.4777301874e-09  7.8332788690e-11  4.1358089383e-08  1.0768299165e-09  2.715145e+06  4.644813e-27
 709  2.4988363838e-13  1.9165987309e-09  7.1913372815e-11  4.0344585963e-08  1.1572372130e-09  3.218656e+07  4.745787e-27
 710  1.8735593523e-13  1.7283993857e-09  7.3865305255e-11  4.0652457078e-08  1.0569130180e-09  4.564024e+07  3.433123e-27
 711  1.2833192870e-13  1.5146119495e-09  6.3560601883e-11  3.9047927221e-08  1.2118215734e-09  1.384760e+07  3.837019e-27
 712  1.4834204834e-13  1.2839820644e-09  6.9408211960e-11  3.9887497766e-08  9.5103784855e-10  9.979357e+06  2.827277e-27
 713  1.1625090518e-13  1.6684437374e-09  7.4245077965e-11  3.9237317504e-08  7.4090580010e-10  8.478167e+06  3.433123e-27
 714  1.1251142271e-13  1.6410954254e-09  5.4962383473e-11  3.8835285914e-08  9.1671477293e-10  4.390251e+08  3.332148e-27
 715  1.1812145283e-13  1.0772871163e-09  6.0956503440e-11  3.7195742865e-08  9.2261429481e-10  1.322852e+07  2.170945e-27
 716  8.0999355829e-14  1.3529513233e-09  5.9708863999e-11  3.6531046372e-08  8.5593010383e-10  4.523755e+07  2.271919e-27
 717  6.5416910288e-14  1.6698829849e-09  6.9348598265e-11  3.6290971178e-08  8.7770258902e-10  3.690662e+07  2.423381e-27
 718  5.1100012077e-14  1.4601462996e-09  5.7665119981e-11  3.5134676440e-08  6.9462084760e-10  2.495092e+07  3.433123e-27
 719  7.2699083848e-14  1.4922991450e-09  5.0096566534e-11  3.4800588094e-08  7.8188742319e-10  1.096543e+06  2.069971e-27
 720  4.1048172257e-14  1.4201872617e-09  5.0671181369e-11  3.4504134543e-08  8.4315772492e-10  7.736227e+07  1.514613e-27
 721  5.1956101039e-14  1.2588525830e-09  4.9498575478e-11  3.3428026700e-08  9.6090837662e-10  5.089947e+06  1.817536e-27
 722  5.5634049315e-14  1.0787361534e-09  5.7751123191e-11  3.2982743288e-08  7.1204454339e-10  2.213021e+07  1.363152e-27
 723  4.4252941551e-14  1.1602872643e-09  4.9715346427e-11  3.1010646913e-08  7.4750488561e-10  2.020196e+08  1.363152e-27
 724  4.6555960605e-14  1.3819023787e-09  5.8998101814e-11  3.0727911855e-08  1.0155173236e-09  5.644755e+06  1.135960e-27
 725  3.8605525498e-14  1.4746742129e-09  4.9448416463e-11  3.0921802921e-08  8.5391175975e-10  5.808313e+07  1.918510e-27
 726  2.4248940493e-14  1.2155821997e-09  5.0866697908e-11  3.0962974195e-08  8.3151519924e-10  7.990005e+06  1.161203e-27
 727  3.2347107248e-14  1.2650410495e-09  5.3867890147e-11  2.9572470726e-08  8.0644394403e-10  2.462514e+07  1.615587e-27
 728  2.9755668879e-14  1.2555631181e-09  6.2827588551e-11  2.8431805910e-08  8.2475004782e-10  2.514303e+06  1.767048e-27
 729  1.8747715335e-14  1.1760415361e-09  5.3714113384e-11  2.8002180561e-08  8.9883871000e-10  1.639094e+07  2.473868e-27
 730  1.6780526723e-14  1.5839080672e-09  5.5471721433e-11  2.6831648246e-08  9.6871577119e-10  1.725998e+08  1.817536e-27
 731  1.6319844926e-14  1.1593940896e-09  5.8079622399e-11  2.5885857146e-08  8.2717305624e-10  3.074024e+07  2.069971e-27
 732  2.6053553419e-14  1.0808762928e-09  6.7731408351e-11  2.6889923417e-08  9.2443926230e-10  4.537776e+06  2.019484e-27
 733  1.7175908867e-14  1.2523847721e-09  5.8363770976e-11  2.6209999027e-08  7.8809952877e-10  8.428085e+06  2.978739e-27
 734  1.5017773805e-14  1.4867287091e-09  5.6549803255e-11  2.4760091244e-08  7.4420022249e-10  8.493540e+06  2.271919e-27
 735  1.1700697304e-14  1.1433253700e-09  6.2338547607e-11  2.4073213614e-08  5.9311064999e-10  7.662752e+06  2.322407e-27
 736  9.3618378106e-15  9.9006566226e-10  6.6324554258e-11  2.4004997441e-08  6.5572965561e-10  1.014427e+07  2.120458e-27
 737  1.4151682063e-14  9.1638200600e-10  5.5858081515e-11  2.3442010817e-08  7.7814603561e-10  1.507857e+07  2.675816e-27
 738  9.8132485970e-15  1.2756234654e-09  5.6153472689e-11  2.3966293120e-08  1.1229715363e-09  4.343489e+06  2.322407e-27
 739  7.7869220500e-15  1.2986538985e-09  6.8593026790e-11  2.3058757510e-08  1.2077003659e-09  2.964919e+07  2.776790e-27
 740  8.7335916700e-15  1.4100793655e-09  6.6461601478e-11  2.2050487903e-08  8.3731571566e-10  1.734685e+06  3.281661e-27
 741  8.4567018221e-15  1.5988206784e-09  6.1443081919e-11  2.2134223652e-08  7.0863310476e-10  3.234930e+07  2.928252e-27
 742  7.4418596150e-15  1.2742656136e-09  5.8941993288e-11  2.0507608898e-08  6.2452659595e-10  1.662423e+07  3.736045e-27
 743  9.9283352280e-15  1.0436321916e-09  7.3009258778e-11  2.0000409784e-08  6.1576645123e-10  9.207796e+07  3.584584e-27
 744  1.2147935821e-14  1.1214186771e-09  6.1925837256e-11  1.9779473645e-08  7.5684561481e-10  6.503771e+06  4.442865e-27
 745  6.6729692739e-15  9.8870916578e-10  4.4962533482e-11  1.9483835304e-08  8.4685306341e-10  1.186590e+07  3.029226e-27
 746  5.7591610754e-15  7.2352268545e-10  5.4113024019e-11  1.8788185079e-08  9.1801909573e-10  2.025014e+07  3.079713e-27
 747  6.6363488741e-15  7.0728663281e-10  6.4772371169e-11  1.8698163528e-08  6.6373351360e-10  2.079909e+07  3.079713e-27
 748  7.0738228230e-15  6.6529277112e-10  5.1657377557e-11  1.7814777705e-08  8.1956897297e-10  1.801661e+07  3.332148e-27
 749  6.5144351373e-15  6.8546963822e-10  4.9931176295e-11  1.7435113539e-08  8.1595029008e-10  2.546372e+06  2.322407e-27
 750  4.1850918421e-15  8.4154363893e-10  5.4736168834e-11  1.7531428553e-08  6.7434516709e-10  1.510747e+07  2.271919e-27
 751  4.6593469346e-15  9.9199822692e-10  4.3217748937e-11  1.7091458293e-08  7.9177005307e-10  1.733297e+07  2.473868e-27
 752  5.2591756883e-15  8.0850322375e-10  4.3674689381e-11  1.6585813101e-08  7.6313234665e-10  1.477450e+08  1.666074e-27
 753  4.5896136150e-15  7.2036494697e-10  4.5547436550e-11  1.6129299777e-08  6.9193007390e-10  1.000186e+07  1.767048e-27
 754  3.7598714263e-15  7.5389962155e-10  4.4089391462e-11  1.6027096538e-08  5.1293404784e-10  6.855945e+06  1.615587e-27
 755  3.4466471419e-15  6.7256203095e-10  3.5083397091e-11  1.5384671284e-08  4.0609013228e-10  5.831583e+07  1.615587e-27
 756  3.3083959661e-15  7.1262823883e-10  3.4596681147e-11  1.5552450881e-08  6.4462640510e-10  9.146971e+06  1.211690e-27
 757  3.0289216624e-15  5.4710828884e-10  4.6624356830e-11  1.5188965395e-08  5.1021067006e-10  5.689707e+08  1.287421e-27
 758  3.0502485150e-15  5.9636511048e-10  4.1598820193e-11  1.4679875146e-08  3.3584159825e-10  1.104605e+07  1.666074e-27
 759  3.2112269870e-15  3.9628208345e-10  2.6995298103e-11  1.3864913323e-08  4.1577604940e-10  4.304834e+07  1.262177e-27
 760  3.2602025651e-15  3.1934977741e-10  2.8897038401e-11  1.3793127862e-08  3.9437072591e-10  1.053080e+08  9.592549e-28
 761  3.1488519299e-15  4.3791024743e-10  3.3932807321e-11  1.3723189038e-08  2.8337060622e-10  1.474919e+07  1.186447e-27
 762  3.0024336140e-15  4.4249424882e-10  3.6186004334e-11  1.3542009497e-08  2.8925971050e-10  2.069592e+07  1.211690e-27
 763  2.8071879585e-15  3.1277478496e-10  2.3515319251e-11  1.3297361460e-08  2.5261023475e-10  6.304920e+07  1.236934e-27
 764  2.8102367360e-15  2.7933890157e-10  2.7623796174e-11  1.2988006218e-08  3.0680867649e-10  7.566093e+06  6.941976e-28
 765  3.3991690481e-15  2.9037659215e-10  3.4078755553e-11  1.2755316088e-08  2.8827153379e-10  9.082259e+07  7.825500e-28
 766  3.9766814937e-15  2.9081057534e-10  2.4740930728e-11  1.2481709655e-08  2.3648940492e-10  7.385649e+06  8.330371e-28
 767  4.8247150789e-15  2.3881949140e-10  2.5660003266e-11  1.1802240216e-08  1.9463655604e-10  7.853188e+06  4.796274e-28
 768  4.3707929034e-15  2.7679020148e-10  1.7972591054e-11  1.1621724727e-08  1.9586869668e-10  7.167006e+07  7.068194e-28
 769  3.2940419380e-15  2.7785420153e-10  1.9748814112e-11  1.1783278012e-08  2.2847439166e-10  4.916461e+06  3.534097e-28
 770  3.5586097029e-15  2.3403558717e-10  2.0514096047e-11  1.1481525667e-08  1.9463880547e-10  2.056705e+07  3.912750e-28
 771  4.7434322164e-15  1.8855303059e-10  2.2972619154e-11  1.1615600893e-08  1.8917919363e-10  1.125276e+07  3.660315e-28
 772  2.9348583768e-15  1.8561698597e-10  1.9522383749e-11  1.1419684433e-08  2.2256092458e-10  1.063951e+07  4.165186e-28
 773  2.8404818838e-15  2.1490896998e-10  1.7009009943e-11  1.1185265059e-08  1.8128548023e-10  9.016299e+06  3.218552e-28
 774  3.0573992688e-15  2.4163254136e-10  1.8777266470e-11  1.0614243178e-08  1.4586205698e-10  8.047524e+06  2.650573e-28
 775  3.2472448057e-15  2.1874251617e-10  1.7665047016e-11  1.0329523043e-08  1.8153645996e-10  7.871562e+06  2.271919e-28
 776  3.7966420117e-15  1.6120678338e-10  1.3443919214e-11  1.0209929028e-08  1.8228564187e-10  3.576816e+07  1.956375e-28
 777  3.2236047752e-15  2.2646901038e-10  1.2934344935e-11  1.0311795579e-08  2.1153888639e-10  5.947921e+06  1.325286e-28
 778  4.5219914170e-15  2.1305392640e-10  1.5054816101e-11  1.0031326639e-08  1.8040310150e-10  4.410899e+06  1.325286e-28
 779  5.5701671979e-15  2.1826671548e-10  1.3029920212e-11  9.6820881187e-09  1.5175538538e-10  3.805287e+07  1.325286e-28
 780  3.8547518943e-15  2.2756536302e-10  1.5082263373e-11  9.2765920094e-09  2.1230672229e-10  5.954615e+06  1.262177e-28
 781  3.0459187704e-15  1.7047339421e-10  1.4833409687e-11  9.0476876689e-09  2.1785160000e-10  5.050818e+06  1.262177e-28
 782  3.9698635502e-15  2.1120455881e-10  1.3451608045e-11  9.2557502281e-09  1.7465627701e-10  1.587356e+07  1.388395e-28
 783  3.5695072614e-15  2.1537552090e-10  1.1185305881e-11  9.0250035018e-09  1.6650499890e-10  4.659068e+06  1.388395e-28
 784  5.7421746200e-15  1.5849159783e-10  1.5521480387e-11  8.9992507551e-09  1.7676497344e-10  1.292228e+07  1.135960e-28
 785  4.8991857363e-15  1.6119166474e-10  1.6471649611e-11  8.7255205822e-09  1.6963383879e-10  3.652108e+06  1.514613e-28
 786  3.7736018325e-15  1.9395487632e-10  1.4735498322e-11  8.4435223162e-09  1.7716768722e-10  3.128007e+06  1.262177e-28
 787  2.7750690495e-15  1.7252739890e-10  1.3281425587e-11  8.2451721842e-09  1.2340852204e-10  3.511399e+06  1.325286e-28
 788  2.5780964586e-15  1.6189175842e-10  1.2295009432e-11  7.9416669064e-09  1.0226172919e-10  1.475686e+07  1.388395e-28
 789  2.1907793172e-15  1.6451802840e-10  1.3148412377e-11  8.0047703524e-09  1.0216293658e-10  5.114583e+06  1.577722e-28
 790  3.1818327191e-15  1.5098178119e-10  1.4016254688e-11  7.9746619790e-09  1.2388284702e-10  1.775487e+07  1.640831e-28
 791  2.2785270038e-15  1.7872309441e-10  1.3234632398e-11  7.9595650838e-09  1.3712337590e-10  6.291363e+07  1.703940e-28
 792  2.8976746641e-15  1.3412745820e-10  1.3466972537e-11  7.7933080556e-09  9.5070596803e-11  8.297308e+06  1.514613e-28
 793  3.1094295927e-15  1.3916720133e-10  1.4516344617e-11  7.4988547994e-09  1.0329597274e-10  2.471012e+08  1.767048e-28
 794  2.7953102945e-15  1.2749847702e-10  1.3187673176e-11  7.1258635352e-09  9.5505647438e-11  1.986783e+08  1.956375e-28
 795  2.5091655417e-15  1.1355793259e-10  1.5798789505e-11  7.0545427763e-09  1.2316080062e-10  3.825365e+06  1.640831e-28
 796  1.9774737438e-15  1.3463160058e-10  1.2244447151e-11  6.9708382651e-09  1.1742990500e-10  2.419197e+07  2.208811e-28
 797  2.1298097522e-15  1.3519528730e-10  1.1531230787e-11  6.9460058073e-09  8.7615427149e-11  5.890102e+06  1.262177e-28
 798  1.6466676171e-15  1.4830296013e-10  9.7744238065e-12  6.8776237107e-09  8.0025874233e-11  9.284257e+06  1.577722e-28
 799  1.9898232700e-15  1.0392396790e-10  1.1953888523e-11  6.7370181420e-09  8.5463480063e-11  1.970512e+07  1.199069e-28
 800  2.0068698714e-15  8.6783575660e-11  1.4358787124e-11  6.6221287926e-09  1.2756424375e-10  2.193318e+07  1.388395e-28
 801  1.3594299822e-15  1.0258719462e-10  9.6680612958e-12  6.3816411764e-09  9.9970396475e-11  1.390674e+07  1.514613e-28
 802  1.1915071294e-15  1.1101510244e-10  9.5388609058e-12  6.3890697127e-09  7.4529775593e-11  1.757516e+07  9.781875e-29
 803  1.1679287450e-15  1.0286336529e-10  1.1341366110e-11  6.3131836897e-09  6.6144361827e-11  1.329539e+07  1.135960e-28
 804  1.2927816818e-15  1.0230551735e-10  1.0875974788e-11  6.3306016196e-09  5.4591861705e-11  9.217521e+06  1.072851e-28
 805  1.3497809057e-15  1.1196498586e-10  7.3887698860e-12  6.0851370011e-09  6.1630718949e-11  2.423544e+07  1.072851e-28
 806  2.1972967492e-15  1.0234920785e-10  8.0645567555e-12  5.8073628979e-09  4.8935422288e-11  8.943402e+06  5.679799e-29
